"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"80025717","4-Acre-Commercial-Land-FOR-Sale-Anjanapura-80-Feet-Road-in-Bangalore&id=4d423830303235373137"," Commercial Land for Resale in Anjanapura 80 Feet Road","2025-08-16T17:35:02.000Z",,"560000000","3214","₹",,,,,,,,,,,,,,"12.8562212,77.5679132","VMN",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"77747183","6000-Sq-ft-Industrial-Land-FOR-Sale-Harohalli-Bangalore-Rural-in-Bangalore&id=4d423737373437313833"," Industrial Land for Resale in Harohalli Bangalore Rural","2025-08-14T17:35:02.000Z",,"25000000","4167","₹","This is a Freehold Industrial Plot situated in 2nd Phase KIADB Industrial area Harohalli , Very good Location.","This prime industrial land for sale in Harohalli Bangalore Rural, spreads over a land area of 6000.0 square feet. This can come at a reasonable price of ₹2.50 Cr. A road with a width of 19m is directly opposite it. It is located in proximity to this property is very close to kanakapura high way. The exact address of this industrial land for sale is Harohalli Bangalore Rural, Bangalore - Bangalore Rural, Karnataka.",,,,,,,,,,,"This property is very close to Kanakapura high way","12.9453988,77.79563626","kamal kamal",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"72387559","1009-Sq-ft-Commercial-Land-FOR-Sale-Infantry-Road-in-Bangalore&id=4d423732333837353539"," Commercial Land for New Property in Infantry Road","2025-08-18T17:35:02.000Z",,"68000000","67393","₹",,,,"19203|Sita Bhateja Speciality Hospital",,,,,,,,,,"12.98135156,77.60108213","Moiz Khan K",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"69660849","6300-Sq-ft-Commercial-Land-FOR-Sale-Hirandahalli-Road-in-Bangalore&id=4d423639363630383439"," Commercial Land for Resale in Hirandahalli Road","2025-08-15T17:35:01.000Z",,"50000000","7937","₹","Unlock the potential for business growth with this prime Commercial Land for sale on Hirandahalli Road, Bangalore. Strategically located, this promising parcel of land offers a lucrative opportunity for commercial ventures in a bustling and thriving business district.::::Note- Strategically located on the main road of Hirandahalli Bansvali, this property offers prime visibility and accessibility.::::::Property Specifications ::::::Spanning an expansive 6300 sqft, this prime parcel of land is surrounded by boundary walls, ensuring security and delineating its distinct presence. The property enjoys a significant road frontage with a width of 25m, allowing for prominent visibility and easy accessibility. With the potential for constructing up to four floors, this land opens up a realm of possibilities for commercial development.::::::The land boasts one open side, contributing to its flexible design potential. Situated right on the main road, the property enjoys immediate proximity to the bustling thoroughfare, enhancing its commercial value. Nearby constructions, including the prominent East Point Institution and the NH near Old Madras Road, add to the thriving atmosphere of the locality.::::::Facilities ::::::Essential facilities are readily available, with water, electricity, drainage, and seepage systems in place. ::::::Locality ::::::The property's strategic location ensures that public transport is easily accessible, facilitating seamless connectivity for both customers and employees. Adding to its allure, the land is conveniently situated approximately 7km from the nearest metro station, enhancing the accessibility for a broader audience.::",,,,,,,,,,,,,"13.0407707,77.72807024","Sachin",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"72394191","13847-Sq-ft-Commercial-Land-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423732333934313931"," Commercial Land for Resale in Mysore Road","2025-08-18T17:35:02.000Z",,"221552000","16000","₹",,,,"19202|Rv Engineering College","19202|Mandya Institute Of Medical Sciences","19210|Bangalore University Metro Station",,,,,,,,"12.90917257,77.47885648","Shivakumar",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"74324653","56000-Sq-yrd-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423734333234363533"," Commercial Land for Resale in ","2025-08-13T17:35:02.000Z",,"900000000","1786","₹","this property located in faiser town promenade road frame area good location three side road property location",,,,,,,,,,,,"st Aloysius school",,"Stephen",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"64027907","1500-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423634303237393037"," Commercial Land for Resale in ","2025-08-16T17:35:02.000Z",,"20000000","13333","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,,,,,,,,,,,,"Zubair",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"79003975","8-Guntha-Commercial-Land-FOR-Sale-Bodanahosahalli-in-Bangalore&id=4d423739303033393735"," Commercial Land for Resale in Bodanahosahalli","2025-08-18T17:35:02.000Z",,"16000000","1837","₹",,,,,,,,,,,,,"shani Mahathama temple","12.97836282,77.80323258","Pavan Gowda",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"78908681","135000-Sq-yrd-Commercial-Land-FOR-Sale-Shivanahalli-in-Bangalore&id=4d423738393038363831"," Commercial Land for Resale in Shivanahalli","2025-08-13T17:35:02.000Z",,"70000000","58","₹",,,,,,,,,,,,,,"12.72187011,77.57030887","Riya Chavan",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"62870209","2678-Sq-ft-Commercial-Land-FOR-Sale-Sahakara-Nagar-in-Bangalore&id=4d423632383730323039"," Commercial Land for Resale in Sahakar Nagar","2025-08-18T17:35:02.000Z",,"61594000","23000","₹","Looking to make the right investment that will promise you a lifetime of returns? Cash in and book this commercial land of 2678 sqft land area that is located in Sahakara Nagar, Bangalore and is open to investment options. With the generous land area and prime location, this property is worth the buy!::::::Note - There is an old house built on the land which has no value.::::::Property specifications and facilities::::::This property has boundary walls around it which ensures you a safe environment and the width of the road that faces the land is 42.5 feet and 63 feet. The floors that are allowed for construction are ground plus three floors, giving you ample space to set up your organization.::::::There are two open sides to this commercial land and is located on the main road (Sahakar Nagar main road), thus ensuring smooth connectivity. Moreover, there are nearby constructions available that give you accessibility to social amenities.::::::You also have facilities such as water supply, electrical supply as well as drainage and seepage system which gives you a fully functioning area.::::::Locality::::::This property is located right opposite the railway track and the airport lies within 10 km. Several banks/ATM centers are situated nearby, allowing you to organize your monetary needs and requirements. A number of top-ranked schools, well-equipped hospitals and popular malls/supermarkets are present at a short distance of 500 meters.::::::The Yeshwantpur Railway Station is located within a radius of 4 to 5 km while several means of public transportation such as buses and autos are immediately accessible, allowing you to easily travel in and around the city.",,,"19202|Sri Aurobindo Public School","19202|Dev-In National School","19203|Aster CMI Hospital,Sahakara Nagar","19203|Additya Kids Clinic","19210|Kodigehalli Railway Station","19210|Sahakara Nagara Police Station Bus Stop",,,,,"13.06522033,77.58650156","Abhilash",,,"12800",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"76617161","9000-Sq-ft-Commercial-Land-FOR-Sale-Attiguppe-in-Bangalore&id=4d423736363137313631"," Commercial Land for Resale in Attiguppe","2025-08-20T17:35:02.000Z",,"10800000","1200","₹",,,,"19201|Village Super Market","19210|Attiguppe Metro Station",,,,,,,,,"12.95929038,77.52825902","Arvind Prajwal",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"62007127","1200-Sq-yrd-Commercial-Land-FOR-Sale-kathreguppe-in-Bangalore&id=4d423632303037313237"," Commercial Land for Resale in Kathreguppe, Banashankari","2025-08-18T17:35:02.000Z",,"20000000","1852","₹","pretty is in prime locality near katraguppe Kamakhya there is a basketball stadium hospitals park vegetable market etc",,,"19202|Horizon Public Pre Prmary School","19202|Aird School","19210|Southend Metro Station",,,,,,,"property is in prime locality near channamankere achukut near to Kamakhya theatre","12.92883636,77.55652952","netra",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"71400549","12500-Sq-ft-Commercial-Land-FOR-Sale-Kengeri-Upanagara-in-Bangalore&id=4d423731343030353439"," Commercial Land for New Property in Kengeri Upanagara","2025-07-25T22:30:36.000Z",,"150000000","12000","₹",,,,,,,,,,,,,,"12.938702,77.479264","Eresh",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"29762559","6-Acre-Commercial-Land-FOR-Sale-Kaggalipura-in-Bangalore&id=4d423239373632353539"," Commercial Land for New Property in Kaggalipura","2025-08-19T17:35:02.000Z",,"150000000","574","₹","6 acres yellow zone land, located paralell to kaggalipura-bannerughatta road, Clear documents.",,,"19201|Global Village It Parks","19202|Hillside Ayurvedic Medical College","19202|APS Polytechnic Bangalore",,,,,,,,"12.80193396,77.50957886","Nikhil",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"71406447","22433-Sq-ft-Industrial-Land-FOR-Sale-in-Bangalore&id=4d423731343036343437"," Industrial Land for Resale in ","2025-08-17T17:35:02.000Z",,"50000000","2229","₹","Industrial land is available for sale. It is a good location property. Please contact for more details.","This notable industrial land for sale in Dodda Karenahalli spans over a plot area of 22433.0 square feet. It can be yours at a rational price of ₹5 Cr. As a booking fee for this land, you will be charged the amount of Rs 100000. It can be viewed for sale at Bangalore, Karnataka.",,,,,,,,,,,,,"Prajwal",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"74377499","9250-Sq-ft-Industrial-Land-FOR-Sale-Devanahalli-in-Bangalore&id=4d423734333737343939"," Industrial Land for Resale in Devanahalli","2025-08-13T22:30:35.000Z",,"27750000","3000","₹",,"Spread across a plot area of 9250.0 square feet, this industrial land for sale is well-located in Devanahalli. You can buy it at a great price of ₹2.77 Cr. This industrial land for sale is located at Devanahalli, Bangalore - Bangalore Rural, Karnataka.",,"19201|Drogher's Hub Supermarket","19201|Kiadb It Park","19202|Sri Krishna College Of Education","19202|Akash Institutions","19203|Akash Medical College Hospital","19203|Akash Super Speciality Hospital","19209|Kempegowda International Airport Bengaluru","19210|Airport Railway Station","19210|Akash Hospital Road",,"13.24032816,77.71506051","Yashoda",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"62140369","2700-Sq-ft-Commercial-Land-FOR-Sale-Kempegowda-Layout-in-Bangalore&id=4d423632313430333639"," Commercial Land for Resale in Kempegowda Layout Basaveshwar Nagar","2025-08-13T17:35:02.000Z",,"13500000","5000","₹",,,,,,,,,,,,,,"13.0025956,77.52727153","Sathish",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"68568045","146521-Sq-ft-Industrial-Land-FOR-Sale-in-Bangalore&id=4d423638353638303435"," Industrial Land for New Property in ","2025-08-12T17:35:01.000Z",,"90000000","614","₹",,"This prime industrial land for sale in malur, spreads over a land area of 146521.0 square feet. This can come at a reasonable price of ₹9 Cr. This industrial land for sale is located at Bangalore, Karnataka.",,,,,,,,,,,,,"Dheeraj Jayakar",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"71455005","2-Acre-Industrial-Land-FOR-Sale-T-Begur-in-Bangalore&id=4d423731343535303035"," Industrial Land for Resale in T Begur","2025-08-20T17:35:02.000Z",,"190000000","2181","₹",,"This industrial land for sale is well-located in T Begur over a plot area of 87122.0 square feet. It is available for sale at an affordable price of ₹19 Cr. Here is the address of the industrial land for sale: T Begur, Bangalore - Bangalore Rural, Karnataka.",,,,,,,,,,,,"13.14801158,77.33933273","raja gopal",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"76445723","2600-Sq-ft-Commercial-Land-FOR-Sale-Bannerghatta-Main-Road-in-Bangalore&id=4d423736343435373233"," Commercial Land for Resale in Bannerghatta Main Road","2025-08-11T17:35:02.000Z",,"90000000","34615","₹",,,,"19201|IBC Knowledge Park","19201|Billekahalli Industrial Area","19202|Royal English High School","19202|Amc Engineering College","19203|Fortis Hospital, Bannerghatta Main","19203|Apollo Sugar Clinics & Hospital | Best Endocrinologiest","19210|Upcoming Pink Line: Gottigere (Kalena Agrahara) ? Nagawara",,,,"12.87052719,77.59332459","VarunBH",,,"12850",,,"West",,"Bangalore",,"Bangalore, Karnataka",,,,,
"66533877","2400-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423636353333383737"," Commercial Land for Resale in ","2025-08-13T17:35:02.000Z",,"20000000","8333","₹","Commercial land is available for sale.",,,,,,,,,,,,,,"hemalatha das",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"71346219","1200-Sq-ft-Commercial-Land-FOR-Sale-Yelahanka-Air-Force-base-in-Bangalore&id=4d423731333436323139"," Commercial Land for Resale in Yelahanka Airforce Base","2025-08-13T17:35:02.000Z",,"75000000","62500","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,,,,,,,,,,,"13.1308714,77.6039382","sreeni",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"66604967","6300-Sq-ft-Commercial-Land-FOR-Sale-Jayanagar-in-Bangalore&id=4d423636363034393637"," Commercial Land for Resale in Jayanagar","2025-08-17T17:35:02.000Z",,"90000000","14286","₹","Commercial land is available for sale. It has plot area of 6300 sq-ft, it is a good location property. Please contact for more details.",,,"19201|Begur Industrial Layout","19201|Btm Tech Park","19202|Jain University","19202|National Public School","19203|Nr Amar Hospital.","19203|Shanthi Hospital","19210|Tata Silk Farm Bus Stop","19210|Jayanagar Metro Station",,,"12.9314714,77.5871096","senthil",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"66600983","28000-Sq-ft-Commercial-Land-FOR-Sale-Anekal-Main-Road-in-Bangalore&id=4d423636363030393833"," Commercial Land for Resale in Anekal Main Road","2025-08-16T17:35:02.000Z",,"115000000","4107","₹","Commercial land is available for sale. It has area of 28000 sq-ft, it is a good location property. Please contact for more details.",,,"19202|Little Kids Play Home And Pre School",,,,,,,,,,"12.78959121,77.70538763","Vijay alexanderbidarrediffmailcom",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"73647685","1056-Sq-ft-Commercial-Land-FOR-Sale-Hommadevanahalli-in-Bangalore&id=4d423733363437363835"," Commercial Land for Resale in Hommadevanahalli","2025-08-14T21:31:44.000Z",,"7920000","7500","₹","Good for investment and to letout to generate Rental income. Commercial land is available for sale. It has plot area of 1056 sq-ft, it is a good location property. Please contact for more details.",,,,,,,,,,,,,"12.8459253,77.5972867","Vishnu",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"28668325","600-Sq-ft-Commercial-Land-FOR-Sale-Chickpet-in-Bangalore&id=4d423238363638333235"," Commercial Land for Resale in Chickpet","2025-08-19T17:35:02.000Z",,"54000000","90000","₹"," Prime facilities are easily accessible from this place with State Bank of Mysore (0 km ). Other key neighbourhood are, Government School (0 km ), SS Shetty Maternity Hospital (0 km ) and Bangalore City Railway Station (1 km ). ",,,"19202|Sajgahsah Market","19202|Nalanda College of Education","19203|SS Shetty Maternity Hospital",,,,,,,,"12.97117779,77.57642476","Deepak",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"78245321","1200-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423738323435333231"," Commercial Land for Resale in ","2025-07-11T21:30:37.000Z",,"5638800","4699","₹","Commercial land is available for sale. It has area of 1200 sq-ft, it is a good location property. Please contact for more details.",,,,,,,,,,,,"METRO",,"santosh thakur",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"70436737","3128-Sq-ft-Commercial-Land-FOR-Sale-Rajaji-Nagar-in-Bangalore&id=4d423730343336373337"," Commercial Land for Resale in Rajajinagar","2025-08-14T17:35:02.000Z",,"78200000","25000","₹",,,,"19201|Orion Mall","19201|Rajaji Nagar Industrial Area","19202|the Brigade School at Malleswaram","19202|Rpes Jnana Saraswathi Public School","19203|Nethradhama Super Speciality Hospital","19203|Chamumoi Hospital","19210|Mahakavi Kuvempu Road Metro Station","19210|Rajajinagar Entrance Bus Stop",,,"12.99488039,77.55623702","sonakshi",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"53910919","4500-Sq-ft-Commercial-Land-FOR-Sale-Yelahanka-New-Town-in-Bangalore&id=4d423533393130393139"," Commercial Land for Resale in Yelahanka New Town","2025-08-12T01:26:44.000Z",,"130500000","29000","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,"19201|Upcoming KHB Mall","19201|Yelahanka New Town Shopping Complex","19202|Mallya Aditi International School","19202|Poorna Prajna Education Center","19203|Rainbow Hospital","19203|Navachethana Hospital","19210|N.E.S Bus Stop","19210|5th Phase Yalahanka New Town Bus Stop",,,"13.09982885,77.58107977","KRISHNA",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2021/Mar/10/Photo_h180_w240/53910919_3_atest_180_240.jpg"
"70666729","4800-Sq-ft-Commercial-Land-FOR-Sale-Rajanukunte-in-Bangalore&id=4d423730363636373239"," Commercial Land for New Property in Rajanukunte","2025-08-20T17:35:02.000Z",,"31200000","6500","₹",,,,"19202|Embassy International Riding School","19202|Govt High School Rajankunte","19210|Rajankunte Railway Station","19210|Yelahanka Junction",,,,,,,"13.17217963,77.55981199","Mohanh Kukreja",,,"12850",,,"North - East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Jan/04/Photo_h180_w240/70666729_3_hatsAppImage20240104at10.48.17AM1_180_240.jpeg"
"59842165","2400-Sq-yrd-Commercial-Land-FOR-Sale-Kodigehalli-Main-Road-in-Bangalore&id=4d423539383432313635"," Commercial Land for New Property in Kodigehalli Main Road","2025-08-17T17:35:02.000Z",,"19200000","889","₹","Commercial Plots for sale DC conversion betterment A Katha60 feet Main Road    Near byITPLJust 6 min drive1.5kmForum Shantiniketan Mall7 min drive1.9kmMVJ College of Engineering 8 min drive4.3kmManipal hospital7min drive 2.3kmAster Women amp Children Hospitalmin drive1.2kmKadugudi Police Station9 min drive4kmPrestige ShantiniketanBehindLocationSadaramangala Rd to Kadugudi  Near Anugraha Township, Kodigehalli, Hoodi, Bengaluru, Karnataka 560066",,,,,,,,,,,,"Near by 60 Feet Main road.","13.003534,77.724667","sujith",,,"12800",,,"South -West",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2022/Mar/05/Photo_h180_w240/59842165_2_hatsAppImage2022-03-05at1.03.08PM(1)_180_240.jpeg"
"72031521","15926-Sq-ft-Industrial-Land-FOR-Sale-Bommasandra-Industrial-Area-in-Bangalore&id=4d423732303331353231"," Industrial Land for Resale in Bommasandra Industrial Area","2025-08-18T17:35:02.000Z",,"54148400","3400","₹","This is a land investment opportunity to purchase 15,926 sq ft of KIADB industrial land inBommasandra, Bangalore. Located next to medical equipment manufacturer, the location isnext to the main road connecting Jigani and Bommasandra. Negotiated price is 10 lower thanthe going price of land in the vicinity","This industrial land for sale is well-located in Bommasandra Industrial Area over a plot area of 15926.0 square feet. It is available for sale at an affordable price of ₹5.41 Cr. The exact address of this industrial land for sale is Bommasandra Industrial Area, Bangalore - South, Karnataka.",,"19203|Narayana Health City","19203|Narayana Health City",,,,,,,,,"12.816791,77.67643","sasidharan",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Mar/26/Photo_h180_w240/72031521_1_andox1_180_240.jpeg"
"78403313","900000-Sq-ft-Industrial-Land-FOR-Sale-Peenya-Industrial-Area-Phase-2-in-Bangalore&id=4d423738343033333133"," Industrial Land for Resale in Phase 2 Peenya","2025-08-12T17:35:01.000Z",,"3400000000","3778","₹","Unlock the potential of your business with this prime industrial land for sale in Peenya Industrial Area Phase 2, Bangalore. Strategically located in one of the city’s most prominent industrial hubs, this property offers immense growth and investment opportunities.::::::Property Specifications ::::::This prime layout offers multiple plots with a substantial land area of 900,000 sqft, making it an excellent choice for both residential and industrial development. The plots are located in a highly accessible area, with a 30ft wide road facing the land, just 50 meters away from the main road, ensuring smooth connectivity and ease of transportation.::::::Each plot allows for the construction of G+3 floors, offering flexibility for a variety of purposes. As corner properties, they provide additional advantages, with options for 2, 3, or even 4 open sides, maximizing natural light and ventilation. The area is already seeing development, with nearby constructions that further enhance its potential. This makes the plots an ideal investment for those looking to build in a thriving, well-connected location.::::::Facilities ::::::The property is equipped with essential facilities to support seamless living and construction. A water facility is available, ensuring a continuous supply for various needs. Electricity is also provided, with reliable power connections to meet all requirements. Additionally, proper drainage and seepage facilities are in place.::::::Locality ::::::The locality offers a well-connected and convenient environment, with key landmarks and amenities within close proximity. A mosque is nearby, adding to the area's community appeal. Schools and hospitals are just 100-200 meters away, ensuring easy access to education and healthcare. A bustling market is located within 50-100 meters, providing daily essentials, while banks and ATMs are also within 100-200 meters for your financial convenience.::::::Public transport options are easily available, with buses and autos readily accessible, making commuting hassle-free. The railway and metro stations are approximately 5 km away, offering quick access to further transportation links. This prime locality ensures a well-rounded living experience with all necessary amenities at your doorstep.","A well-known industrial land for sale in Peenya Industrial Area Phase 2 streched over an area of 900000.0 square feet. Grab it at a price of ₹340 Cr. A road with a width of 30m is directly opposite it. It is tucked close to mosque near. You can survey this industrial land for sale at Peenya Industrial Area Phase 2, Bangalore - West, Karnataka.",,"19210|Peeny Industry (Green Line) Metro Station",,,,,,,,,"mosque near","13.0349164,77.522796","Kumar",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Mar/19/Photo_h180_w240/e4c2bdcf-9ccb-493f-a0ea-930a217d109e_78403313_180_240.jpg"
"78441689","1200-Sq-ft-Commercial-Land-FOR-Sale-Chandapura-in-Bangalore&id=4d423738343431363839"," Commercial Land for Resale in Chandapura","2025-07-13T22:30:30.000Z",,"1800000","1500","₹","Commercial land is available for sale.",,,"19201|The Big Market Chandapura (BMC)","19202|Manipal International School","19202|Pes Engineering College","19203|Best Hospital","19203|Athreya Hospital",,,,,,"12.798481,77.7138094","s A",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Mar/18/Photo_h180_w240/78441689_3_PropertyImage161-92546152264987_180_240.jpg"
