country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","12-11-2025 02:00:00",27.103358,93.679645,CO,7,21,17
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","12-11-2025 02:00:00",26.071318,91.87488,CO,29,64,48
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-11-2025 02:00:00",26.2028636,91.70046436,PM2.5,33,89,62
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-11-2025 02:00:00",26.2028636,91.70046436,CO,7,18,14
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-11-2025 02:00:00",13.67,79.35,PM2.5,100,216,160
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-11-2025 02:00:00",13.67,79.35,NO2,20,34,27
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-11-2025 02:00:00",13.67,79.35,NH3,1,2,2
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-11-2025 02:00:00",13.67,79.35,SO2,5,9,7
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","12-11-2025 02:00:00",13.67,79.35,OZONE,21,101,26
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","12-11-2025 02:00:00",13.615387,79.409230,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","12-11-2025 02:00:00",16.536107,80.594233,PM10,59,110,76
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","12-11-2025 02:00:00",16.536107,80.594233,SO2,11,24,16
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","12-11-2025 02:00:00",16.536107,80.594233,OZONE,22,73,27
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","12-11-2025 02:00:00",24.75746,84.366208,OZONE,4,65,15
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","12-11-2025 02:00:00",25.42742023,86.13886079,OZONE,20,47,22
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","12-11-2025 02:00:00",26.80365,84.51954,NH3,1,2,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","12-11-2025 02:00:00",25.265194,87.012947,PM10,69,107,86
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","12-11-2025 02:00:00",25.265194,87.012947,SO2,26,46,34
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-11-2025 02:00:00",25.204762,85.514960,NO2,9,10,9
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-11-2025 02:00:00",16.5150833,80.5181667,NO2,19,81,37
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-11-2025 02:00:00",16.5150833,80.5181667,NH3,1,5,3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-11-2025 02:00:00",16.5150833,80.5181667,SO2,6,28,9
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-11-2025 02:00:00",16.5150833,80.5181667,OZONE,10,59,24
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-11-2025 02:00:00",13.204880,79.097889,NH3,5,6,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-11-2025 02:00:00",13.204880,79.097889,SO2,7,32,16
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-11-2025 02:00:00",13.204880,79.097889,OZONE,49,59,54
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","12-11-2025 02:00:00",14.465052,78.824187,NH3,3,4,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-11-2025 02:00:00",26.987634,94.636574,PM10,32,81,47
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-11-2025 02:00:00",26.987634,94.636574,CO,6,45,38
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","12-11-2025 02:00:00",26.146529,87.454184,PM10,9,128,66
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","12-11-2025 02:00:00",26.146529,87.454184,CO,22,35,30
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","12-11-2025 02:00:00",25.5626095,84.663264,SO2,9,10,10
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","12-11-2025 02:00:00",24.75746,84.366208,PM2.5,88,190,123
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","12-11-2025 02:00:00",26.10887,91.589544,NO2,13,20,15
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","12-11-2025 02:00:00",26.349082,92.68449,PM2.5,28,33,29
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","12-11-2025 02:00:00",26.349082,92.68449,NO2,1,9,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","12-11-2025 02:00:00",26.349082,92.68449,OZONE,8,20,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","12-11-2025 02:00:00",25.7808257,84.7446768,PM10,74,226,122
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","12-11-2025 02:00:00",25.7808257,84.7446768,NO2,2,4,2
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","12-11-2025 02:00:00",24.792403,84.992416,PM10,159,362,215
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-11-2025 02:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-11-2025 02:00:00",25.592539,85.227158,SO2,9,11,10
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-11-2025 02:00:00",28.611281,77.237738,PM2.5,293,500,400
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","12-11-2025 02:00:00",28.636429,77.201067,NH3,8,42,24
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","12-11-2025 02:00:00",28.636429,77.201067,CO,4,94,69
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-11-2025 02:00:00",28.684678,77.076574,PM10,157,468,351
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-11-2025 02:00:00",28.684678,77.076574,NO2,76,197,126
India,Delhi,Delhi,"Mundka, Delhi - DPCC","12-11-2025 02:00:00",28.684678,77.076574,CO,28,103,84
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-11-2025 02:00:00",28.60909,77.0325413,NO2,61,129,88
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-11-2025 02:00:00",28.60909,77.0325413,SO2,10,10,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","12-11-2025 02:00:00",28.60909,77.0325413,OZONE,8,85,12
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-11-2025 02:00:00",28.570173,76.933762,NH3,9,11,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-11-2025 02:00:00",28.570173,76.933762,SO2,14,28,20
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-11-2025 02:00:00",28.6811736,77.3025234,PM10,172,421,311
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-11-2025 02:00:00",28.6811736,77.3025234,NO2,51,56,53
India,Delhi,Delhi,"ITO, Delhi - CPCB","12-11-2025 02:00:00",28.628624,77.241060,CO,46,121,102
India,Delhi,Delhi,"ITO, Delhi - CPCB","12-11-2025 02:00:00",28.628624,77.241060,OZONE,3,76,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-11-2025 02:00:00",28.732820,77.170633,PM2.5,322,500,446
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-11-2025 02:00:00",28.732820,77.170633,NH3,1,7,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-11-2025 02:00:00",28.732820,77.170633,SO2,36,103,52
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","12-11-2025 02:00:00",28.732820,77.170633,OZONE,7,43,13
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","12-11-2025 02:00:00",28.588333,77.221667,PM2.5,146,377,295
India,Bihar,Patna,"Samanpura, Patna - BSPCB","12-11-2025 02:00:00",25.596727,85.085624,NH3,5,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","12-11-2025 02:00:00",25.366336,87.117468,PM2.5,67,315,158
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","12-11-2025 02:00:00",25.03280,85.41948,PM2.5,33,133,89
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","12-11-2025 02:00:00",25.03280,85.41948,SO2,14,24,21
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","12-11-2025 02:00:00",25.892357,86.590325,PM2.5,28,180,75
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","12-11-2025 02:00:00",25.892357,86.590325,CO,34,44,38
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","12-11-2025 02:00:00",25.859655,85.77944,NO2,8,9,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-11-2025 02:00:00",21.185571,81.343175,PM10,38,100,62
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-11-2025 02:00:00",21.185571,81.343175,NO2,8,10,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-11-2025 02:00:00",21.185571,81.343175,SO2,4,11,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","12-11-2025 02:00:00",21.224231,81.408350,SO2,9,50,21
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","12-11-2025 02:00:00",22.08815,82.13737,CO,34,46,37
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","12-11-2025 02:00:00",22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-11-2025 02:00:00",22.368195,82.746431,PM2.5,37,58,49
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","12-11-2025 02:00:00",28.647622,77.3158090,NO2,102,255,174
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","12-11-2025 02:00:00",28.647622,77.3158090,NH3,14,17,16
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-11-2025 02:00:00",28.4706914,77.1099364,PM10,227,500,393
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-11-2025 02:00:00",28.4706914,77.1099364,OZONE,5,202,45
India,Delhi,Delhi,"Bawana, Delhi - DPCC","12-11-2025 02:00:00",28.776200,77.051074,PM10,197,500,394
India,Delhi,Delhi,"Bawana, Delhi - DPCC","12-11-2025 02:00:00",28.776200,77.051074,NO2,15,107,50
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","12-11-2025 02:00:00",28.5512005,77.2735737,PM2.5,165,500,428
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-11-2025 02:00:00",22.368195,82.746431,PM10,48,63,62
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-11-2025 02:00:00",22.368195,82.746431,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-11-2025 02:00:00",22.368195,82.746431,CO,19,38,31
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","12-11-2025 02:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","12-11-2025 02:00:00",22.126650,83.483212,SO2,2,17,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","12-11-2025 02:00:00",22.1910172,83.5197009,CO,8,38,23
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","12-11-2025 02:00:00",24.952822,84.002396,OZONE,12,27,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","12-11-2025 02:00:00",26.2271665,84.3570427,CO,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","12-11-2025 02:00:00",30.735567,76.775714,NO2,3,29,11
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","12-11-2025 02:00:00",30.751462,76.762879,PM10,42,102,72
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","12-11-2025 02:00:00",30.719859,76.738637,SO2,7,32,12
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","12-11-2025 02:00:00",28.656756,77.227234,PM10,185,500,442
India,Delhi,Delhi,"DTU, Delhi - CPCB","12-11-2025 02:00:00",28.7500499,77.1112615,NH3,6,11,10
India,Delhi,Delhi,"DTU, Delhi - CPCB","12-11-2025 02:00:00",28.7500499,77.1112615,OZONE,7,23,14
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","12-11-2025 02:00:00",28.5627763,77.1180053,OZONE,2,6,4
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","12-11-2025 02:00:00",21.371751,81.664929,PM10,39,143,100
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-11-2025 02:00:00",22.06631475,83.33820077,OZONE,7,105,20
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","12-11-2025 02:00:00",23.076793,72.627874,OZONE,1,50,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","12-11-2025 02:00:00",21.613267,73.010555,PM2.5,70,203,126
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","12-11-2025 02:00:00",21.613267,73.010555,PM10,73,162,111
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","12-11-2025 02:00:00",21.613267,73.010555,NH3,4,6,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","12-11-2025 02:00:00",21.613267,73.010555,SO2,33,43,39
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","12-11-2025 02:00:00",23.163798,72.677768,OZONE,2,78,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-11-2025 02:00:00",23.243639,72.68994,NH3,1,2,1
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","12-11-2025 02:00:00",23.221714,72.654328,PM2.5,67,297,164
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","12-11-2025 02:00:00",23.221714,72.654328,CO,30,50,44
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-11-2025 02:00:00",28.672342,77.315260,CO,3,102,68
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-11-2025 02:00:00",28.699793,77.165453,PM2.5,316,500,448
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-11-2025 02:00:00",28.699793,77.165453,CO,64,121,109
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-11-2025 02:00:00",23.107969,72.574648,NO2,13,125,62
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-11-2025 02:00:00",23.002657,72.591912,PM2.5,65,423,256
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-11-2025 02:00:00",23.002657,72.591912,PM10,73,337,168
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-11-2025 02:00:00",23.002657,72.591912,OZONE,1,63,8
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-11-2025 02:00:00",23.020509,72.579261,PM2.5,77,338,225
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-11-2025 02:00:00",23.020509,72.579261,NO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-11-2025 02:00:00",23.020509,72.579261,SO2,4,25,13
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-11-2025 02:00:00",23.020509,72.579261,CO,3,132,91
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","12-11-2025 02:00:00",23.041137,72.456691,NO2,18,24,21
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","12-11-2025 02:00:00",23.041137,72.456691,NH3,3,3,3
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-11-2025 02:00:00",23.023389,72.515201,PM10,98,150,121
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","12-11-2025 02:00:00",23.023389,72.515201,NO2,26,160,95
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-11-2025 02:00:00",28.6514781,77.1473105,OZONE,16,55,21
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-11-2025 02:00:00",28.5504249,77.2159377,OZONE,6,26,8
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","12-11-2025 02:00:00",28.710508,77.249485,SO2,8,38,20
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-11-2025 02:00:00",28.531346,77.190156,OZONE,2,181,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-11-2025 02:00:00",28.672342,77.315260,NO2,40,169,95
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","12-11-2025 02:00:00",30.379589,76.778328,NO2,21,25,23
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","12-11-2025 02:00:00",28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","12-11-2025 02:00:00",28.6701,76.9254,SO2,7,7,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","12-11-2025 02:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","12-11-2025 02:00:00",28.3419248,77.319699,CO,48,52,50
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","12-11-2025 02:00:00",28.806223,76.141105,SO2,12,13,13
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-11-2025 02:00:00",28.639652,77.146275,PM2.5,333,500,424
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-11-2025 02:00:00",28.639652,77.146275,NO2,73,220,133
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-11-2025 02:00:00",28.639652,77.146275,SO2,7,30,17
India,Delhi,Delhi,"Narela, Delhi - DPCC","12-11-2025 02:00:00",28.822836,77.101981,SO2,11,41,25
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-11-2025 02:00:00",28.530785,77.271255,PM10,233,465,343
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","12-11-2025 02:00:00",28.563262,77.186937,NO2,48,154,108
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","12-11-2025 02:00:00",28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","12-11-2025 02:00:00",28.4275,77.1465,SO2,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","12-11-2025 02:00:00",28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","12-11-2025 02:00:00",28.4501238,77.0263051,CO,90,135,114
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","12-11-2025 02:00:00",29.140560,75.744941,PM2.5,86,305,194
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","12-11-2025 02:00:00",29.140560,75.744941,NO2,11,12,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","12-11-2025 02:00:00",29.140560,75.744941,NH3,4,5,5
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","12-11-2025 02:00:00",29.140560,75.744941,SO2,10,13,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","12-11-2025 02:00:00",29.140560,75.744941,CO,55,101,88
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","12-11-2025 02:00:00",29.8006,76.4155,PM2.5,159,377,250
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","12-11-2025 02:00:00",29.8006,76.4155,CO,17,105,93
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","12-11-2025 02:00:00",28.39072,77.30059,NO2,24,27,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","12-11-2025 02:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","12-11-2025 02:00:00",28.376058,77.315741,PM10,126,258,172
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","12-11-2025 02:00:00",28.376058,77.315741,OZONE,8,149,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","12-11-2025 02:00:00",29.503664,75.467934,NH3,13,14,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","12-11-2025 02:00:00",29.503664,75.467934,SO2,4,36,17
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","12-11-2025 02:00:00",29.503664,75.467934,CO,25,58,35
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","12-11-2025 02:00:00",28.422681,77.148944,CO,34,115,60
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","12-11-2025 02:00:00",28.4227,77.0667,NO2,4,10,6
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","12-11-2025 02:00:00",28.060249,76.113115,NO2,14,40,24
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","12-11-2025 02:00:00",28.060249,76.113115,NH3,3,8,5
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","12-11-2025 02:00:00",28.060249,76.113115,CO,18,48,34
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","12-11-2025 02:00:00",28.1485564,77.3320667,PM10,118,176,145
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","12-11-2025 02:00:00",28.1485564,77.3320667,SO2,12,13,12
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","12-11-2025 02:00:00",28.1485564,77.3320667,CO,28,28,28
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","12-11-2025 02:00:00",30.7057778,76.8531805555555,NO2,24,26,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","12-11-2025 02:00:00",29.432304,76.972765,PM2.5,96,380,256
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","12-11-2025 02:00:00",29.432304,76.972765,PM10,110,406,204
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","12-11-2025 02:00:00",34.066206,74.819820,CO,8,20,15
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","12-11-2025 02:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","12-11-2025 02:00:00",16.172806,75.659694,PM2.5,35,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","12-11-2025 02:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","12-11-2025 02:00:00",15.888653,74.541751,CO,14,18,15
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","12-11-2025 02:00:00",15.888653,74.541751,OZONE,19,20,20
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","12-11-2025 02:00:00",12.9135218,77.5950804,PM10,73,74,74
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","12-11-2025 02:00:00",29.695300,77.002700,NO2,9,11,10
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","12-11-2025 02:00:00",29.695300,77.002700,SO2,14,17,15
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","12-11-2025 02:00:00",29.966942,76.875879,PM10,90,150,125
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","12-11-2025 02:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","12-11-2025 02:00:00",29.966942,76.875879,SO2,9,17,12
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","12-11-2025 02:00:00",27.9002,76.9938,NO2,20,24,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","12-11-2025 02:00:00",28.360699,76.936090,PM2.5,104,402,282
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","12-11-2025 02:00:00",28.52123,76.37138,PM10,136,407,284
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","12-11-2025 02:00:00",29.536400,75.015800,NO2,11,28,18
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","12-11-2025 02:00:00",29.536400,75.015800,SO2,5,7,6
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","12-11-2025 02:00:00",29.027200,77.062100,PM2.5,266,495,387
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","12-11-2025 02:00:00",29.027200,77.062100,NH3,7,21,16
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","12-11-2025 02:00:00",29.027200,77.062100,SO2,5,9,7
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","12-11-2025 02:00:00",30.1480566,77.2893471,NO2,11,11,11
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","12-11-2025 02:00:00",12.9352049,77.6814488,PM10,306,306,306
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","12-11-2025 02:00:00",12.9352049,77.6814488,CO,3,58,28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","12-11-2025 02:00:00",13.029152,77.585901,PM2.5,66,153,98
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","12-11-2025 02:00:00",13.029152,77.585901,SO2,1,6,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","12-11-2025 02:00:00",12.938539,77.590100,PM10,100,134,109
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","12-11-2025 02:00:00",12.938539,77.590100,SO2,8,16,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","12-11-2025 02:00:00",12.920984,77.584908,PM10,84,168,114
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","12-11-2025 02:00:00",13.003872,77.664217,NH3,2,3,2
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-11-2025 02:00:00",12.921418,77.502466,PM2.5,27,29,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-11-2025 02:00:00",12.921418,77.502466,OZONE,17,17,17
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","12-11-2025 02:00:00",13.0246342,77.5080115,NO2,33,36,35
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","12-11-2025 02:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","12-11-2025 02:00:00",23.210494,77.425409,SO2,3,11,8
